Date,Open,High,Low,Close,Adj Close,Volume
2020-07-28 00:00:00-04:00,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4053180000
2020-07-29 00:00:00-04:00,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4478200000
2020-07-30 00:00:00-04:00,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971,4264920000
2020-07-31 00:00:00-04:00,3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5007530000
2020-08-03 00:00:00-04:00,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4438940000
2020-08-04 00:00:00-04:00,3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4414380000
2020-08-05 00:00:00-04:00,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002,4535060000
2020-08-06 00:00:00-04:00,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4278930000
2020-08-07 00:00:00-04:00,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4110030000
2020-08-10 00:00:00-04:00,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4327920000
2020-08-11 00:00:00-04:00,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941,4880540000
2020-08-12 00:00:00-04:00,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3772250000
2020-08-13 00:00:00-04:00,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932,3438730000
2020-08-14 00:00:00-04:00,3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3200060000
2020-08-17 00:00:00-04:00,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999,3460330000
2020-08-18 00:00:00-04:00,3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3669550000
2020-08-19 00:00:00-04:00,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098,3679480000
2020-08-20 00:00:00-04:00,3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3431040000
2020-08-21 00:00:00-04:00,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912,3505010000
2020-08-24 00:00:00-04:00,3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3743410000
2020-08-25 00:00:00-04:00,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117,3627650000
2020-08-26 00:00:00-04:00,3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3780530000
2020-08-27 00:00:00-04:00,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049,3955890000
2020-08-28 00:00:00-04:00,3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3868510000
2020-08-31 00:00:00-04:00,3509.72998,3514.77002,3493.25,3500.310059,3500.310059,4348280000
2020-09-01 00:00:00-04:00,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4101490000
2020-09-02 00:00:00-04:00,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088,4295640000
2020-09-03 00:00:00-04:00,3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4911830000
2020-09-04 00:00:00-04:00,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961,4438720000
2020-09-08 00:00:00-04:00,3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4694330000
2020-09-09 00:00:00-04:00,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961,3932520000
2020-09-10 00:00:00-04:00,3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4208630000
2020-09-11 00:00:00-04:00,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971,3710090000
2020-09-14 00:00:00-04:00,3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3839580000
2020-09-15 00:00:00-04:00,3407.72998,3419.47998,3389.25,3401.199951,3401.199951,4057190000
2020-09-16 00:00:00-04:00,3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4718900000
2020-09-17 00:00:00-04:00,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4379840000
2020-09-18 00:00:00-04:00,3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7076400000
2020-09-21 00:00:00-04:00,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4836070000
2020-09-22 00:00:00-04:00,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3974510000
2020-09-23 00:00:00-04:00,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4378650000
2020-09-24 00:00:00-04:00,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4601920000
2020-09-25 00:00:00-04:00,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961,3803330000
2020-09-28 00:00:00-04:00,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3950910000
2020-09-29 00:00:00-04:00,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3661590000
2020-09-30 00:00:00-04:00,3341.209961,3393.560059,3340.469971,3363,3363,4738640000
2020-10-01 00:00:00-04:00,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4076340000
2020-10-02 00:00:00-04:00,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3975180000
2020-10-05 00:00:00-04:00,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3692720000
2020-10-06 00:00:00-04:00,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4453390000
2020-10-07 00:00:00-04:00,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3814750000
2020-10-08 00:00:00-04:00,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3867640000
2020-10-09 00:00:00-04:00,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3944090000
2020-10-12 00:00:00-04:00,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3435760000
2020-10-13 00:00:00-04:00,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3611100000
2020-10-14 00:00:00-04:00,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3858510000
2020-10-15 00:00:00-04:00,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3724550000
2020-10-16 00:00:00-04:00,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4688030000
2020-10-19 00:00:00-04:00,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4091080000
2020-10-20 00:00:00-04:00,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3917850000
2020-10-21 00:00:00-04:00,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4103960000
2020-10-22 00:00:00-04:00,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4172060000
2020-10-23 00:00:00-04:00,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3651600000
2020-10-26 00:00:00-04:00,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,4002210000
2020-10-27 00:00:00-04:00,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3962400000
2020-10-28 00:00:00-04:00,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5139970000
2020-10-29 00:00:00-04:00,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4911860000
2020-10-30 00:00:00-04:00,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4843930000
2020-11-02 00:00:00-05:00,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4314690000
2020-11-03 00:00:00-05:00,3336.25,3389.48999,3336.25,3369.159912,3369.159912,4241380000
2020-11-04 00:00:00-05:00,3406.459961,3486.25,3405.169922,3443.439941,3443.439941,4790400000
2020-11-05 00:00:00-05:00,3485.73999,3529.050049,3485.73999,3510.449951,3510.449951,4858150000
2020-11-06 00:00:00-05:00,3508.340088,3521.580078,3484.340088,3509.439941,3509.439941,4842460000
2020-11-09 00:00:00-05:00,3583.040039,3645.98999,3547.47998,3550.5,3550.5,8570510000
2020-11-10 00:00:00-05:00,3543.26001,3557.219971,3511.909912,3545.530029,3545.530029,6037470000
2020-11-11 00:00:00-05:00,3563.219971,3581.159912,3557,3572.659912,3572.659912,4635560000
2020-11-12 00:00:00-05:00,3562.669922,3569.02002,3518.580078,3537.01001,3537.01001,4909660000
2020-11-13 00:00:00-05:00,3552.570068,3593.659912,3552.570068,3585.149902,3585.149902,4719580000
2020-11-16 00:00:00-05:00,3600.159912,3628.51001,3600.159912,3626.909912,3626.909912,5295510000
2020-11-17 00:00:00-05:00,3610.310059,3623.110107,3588.679932,3609.530029,3609.530029,4812180000
2020-11-18 00:00:00-05:00,3612.090088,3619.090088,3567.330078,3567.790039,3567.790039,5284810000
2020-11-19 00:00:00-05:00,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4363370000
2020-11-20 00:00:00-05:00,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4236370000
2020-11-23 00:00:00-05:00,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5057550000
2020-11-24 00:00:00-05:00,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6280290000
2020-11-25 00:00:00-05:00,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4910440000
2020-11-27 00:00:00-05:00,3638.550049,3644.310059,3629.330078,3638.350098,3638.350098,2778390000
2020-11-30 00:00:00-05:00,3634.179932,3634.179932,3594.389893,3621.629883,3621.629883,6308410000
2020-12-01 00:00:00-05:00,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5418480000
2020-12-02 00:00:00-05:00,3653.780029,3670.959961,3644.840088,3669.01001,3669.01001,5041250000
2020-12-03 00:00:00-05:00,3668.280029,3682.72998,3657.169922,3666.719971,3666.719971,5065340000
2020-12-04 00:00:00-05:00,3670.939941,3699.199951,3670.939941,3699.120117,3699.120117,5099620000
2020-12-07 00:00:00-05:00,3694.72998,3697.409912,3678.879883,3691.959961,3691.959961,4804500000
2020-12-08 00:00:00-05:00,3683.050049,3708.449951,3678.830078,3702.25,3702.25,4584390000
2020-12-09 00:00:00-05:00,3705.97998,3712.389893,3660.540039,3672.820068,3672.820068,5232800000
2020-12-10 00:00:00-05:00,3659.129883,3678.48999,3645.179932,3668.100098,3668.100098,4658480000
2020-12-11 00:00:00-05:00,3656.080078,3665.909912,3633.399902,3663.459961,3663.459961,4375470000
2020-12-14 00:00:00-05:00,3675.27002,3697.610107,3645.840088,3647.48999,3647.48999,4623850000
2020-12-15 00:00:00-05:00,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4387080000
2020-12-16 00:00:00-05:00,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4067040000
2020-12-17 00:00:00-05:00,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4192810000
2020-12-18 00:00:00-05:00,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7097100000
2020-12-21 00:00:00-05:00,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4748580000
2020-12-22 00:00:00-05:00,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4053310000
2020-12-23 00:00:00-05:00,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3779160000
2020-12-24 00:00:00-05:00,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000
2020-12-28 00:00:00-05:00,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3535460000
2020-12-29 00:00:00-05:00,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3393290000
2020-12-30 00:00:00-05:00,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3154850000
2020-12-31 00:00:00-05:00,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000
2021-01-04 00:00:00-05:00,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5015000000
2021-01-05 00:00:00-05:00,3698.02002,3737.830078,3695.070068,3726.860107,3726.860107,4591020000
2021-01-06 00:00:00-05:00,3712.199951,3783.040039,3705.340088,3748.139893,3748.139893,6064110000
2021-01-07 00:00:00-05:00,3764.709961,3811.550049,3764.709961,3803.790039,3803.790039,5099160000
2021-01-08 00:00:00-05:00,3815.050049,3826.689941,3783.600098,3824.679932,3824.679932,4773040000
2021-01-11 00:00:00-05:00,3803.139893,3817.860107,3789.02002,3799.610107,3799.610107,4465430000
2021-01-12 00:00:00-05:00,3801.620117,3810.780029,3776.51001,3801.189941,3801.189941,4994950000
2021-01-13 00:00:00-05:00,3802.22998,3820.959961,3791.5,3809.840088,3809.840088,4602510000
2021-01-14 00:00:00-05:00,3814.97998,3823.600098,3792.860107,3795.540039,3795.540039,5198480000
2021-01-15 00:00:00-05:00,3788.72998,3788.72998,3749.620117,3768.25,3768.25,5369820000
2021-01-19 00:00:00-05:00,3781.879883,3804.530029,3780.370117,3798.909912,3798.909912,5014440000
2021-01-20 00:00:00-05:00,3816.219971,3859.75,3816.219971,3851.850098,3851.850098,4566190000
2021-01-21 00:00:00-05:00,3857.459961,3861.449951,3845.050049,3853.070068,3853.070068,4501760000
2021-01-22 00:00:00-05:00,3844.23999,3852.310059,3830.409912,3841.469971,3841.469971,5110890000
2021-01-25 00:00:00-05:00,3851.679932,3859.22998,3797.159912,3855.360107,3855.360107,7000840000
2021-01-26 00:00:00-05:00,3862.959961,3870.899902,3847.780029,3849.620117,3849.620117,6137500000
2021-01-27 00:00:00-05:00,3836.830078,3836.830078,3732.47998,3750.77002,3750.77002,9976520000
2021-01-28 00:00:00-05:00,3755.75,3830.5,3755.75,3787.379883,3787.379883,6992770000
2021-01-29 00:00:00-05:00,3778.050049,3778.050049,3694.120117,3714.23999,3714.23999,6643370000
2021-02-01 00:00:00-05:00,3731.169922,3784.320068,3725.620117,3773.860107,3773.860107,5436230000
2021-02-02 00:00:00-05:00,3791.840088,3843.090088,3791.840088,3826.310059,3826.310059,5514090000
2021-02-03 00:00:00-05:00,3840.27002,3847.51001,3816.679932,3830.169922,3830.169922,4864870000
2021-02-04 00:00:00-05:00,3836.659912,3872.419922,3836.659912,3871.73999,3871.73999,4879240000
2021-02-05 00:00:00-05:00,3878.300049,3894.560059,3874.929932,3886.830078,3886.830078,4879470000
2021-02-08 00:00:00-05:00,3892.590088,3915.77002,3892.590088,3915.590088,3915.590088,4648360000
2021-02-09 00:00:00-05:00,3910.48999,3918.350098,3902.639893,3911.22998,3911.22998,4568320000
2021-02-10 00:00:00-05:00,3920.780029,3931.5,3884.939941,3909.879883,3909.879883,4837070000
2021-02-11 00:00:00-05:00,3916.399902,3925.98999,3890.389893,3916.379883,3916.379883,4590960000
2021-02-12 00:00:00-05:00,3911.649902,3937.22998,3905.780029,3934.830078,3934.830078,4135060000
2021-02-16 00:00:00-05:00,3939.610107,3950.429932,3923.850098,3932.590088,3932.590088,5058990000
2021-02-17 00:00:00-05:00,3918.5,3933.610107,3900.429932,3931.330078,3931.330078,4730650000
2021-02-18 00:00:00-05:00,3915.860107,3921.97998,3885.030029,3913.969971,3913.969971,4793650000
2021-02-19 00:00:00-05:00,3921.159912,3930.409912,3903.070068,3906.709961,3906.709961,4845320000
2021-02-22 00:00:00-05:00,3885.550049,3902.919922,3874.709961,3876.5,3876.5,5917100000
2021-02-23 00:00:00-05:00,3857.070068,3895.97998,3805.590088,3881.370117,3881.370117,6296610000
2021-02-24 00:00:00-05:00,3873.709961,3928.649902,3859.600098,3925.429932,3925.429932,6012790000
2021-02-25 00:00:00-05:00,3915.800049,3925.02002,3814.040039,3829.340088,3829.340088,6547470000
2021-02-26 00:00:00-05:00,3839.659912,3861.080078,3789.540039,3811.149902,3811.149902,6526070000
2021-03-01 00:00:00-05:00,3842.51001,3914.5,3842.51001,3901.820068,3901.820068,5114820000
2021-03-02 00:00:00-05:00,3903.639893,3906.409912,3868.570068,3870.290039,3870.290039,5536010000
2021-03-03 00:00:00-05:00,3863.98999,3874.469971,3818.860107,3819.719971,3819.719971,6173660000
2021-03-04 00:00:00-05:00,3818.530029,3843.669922,3723.340088,3768.469971,3768.469971,7195400000
2021-03-05 00:00:00-05:00,3793.580078,3851.689941,3730.189941,3841.939941,3841.939941,6851070000
2021-03-08 00:00:00-05:00,3844.389893,3881.060059,3819.25,3821.350098,3821.350098,5871710000
2021-03-09 00:00:00-05:00,3851.929932,3903.76001,3851.929932,3875.439941,3875.439941,5513560000
2021-03-10 00:00:00-05:00,3891.98999,3917.350098,3885.72998,3898.810059,3898.810059,5847380000
2021-03-11 00:00:00-05:00,3915.540039,3960.27002,3915.540039,3939.340088,3939.340088,5312880000
2021-03-12 00:00:00-05:00,3924.52002,3944.98999,3915.209961,3943.340088,3943.340088,4476280000
2021-03-15 00:00:00-04:00,3942.959961,3970.080078,3923.540039,3968.939941,3968.939941,4900100000
2021-03-16 00:00:00-04:00,3973.590088,3981.040039,3953.439941,3962.709961,3962.709961,4613080000
2021-03-17 00:00:00-04:00,3949.570068,3983.870117,3935.73999,3974.120117,3974.120117,4561660000
2021-03-18 00:00:00-04:00,3953.5,3969.620117,3910.860107,3915.459961,3915.459961,5118590000
2021-03-19 00:00:00-04:00,3913.139893,3930.120117,3886.75,3913.100098,3913.100098,7757420000
2021-03-22 00:00:00-04:00,3916.47998,3955.310059,3914.159912,3940.590088,3940.590088,4316260000
2021-03-23 00:00:00-04:00,3937.600098,3949.129883,3901.570068,3910.52002,3910.52002,4669010000
2021-03-24 00:00:00-04:00,3919.929932,3942.080078,3889.070068,3889.139893,3889.139893,4783020000
2021-03-25 00:00:00-04:00,3879.340088,3919.540039,3853.5,3909.52002,3909.52002,4948340000
2021-03-26 00:00:00-04:00,3917.120117,3978.189941,3917.120117,3974.540039,3974.540039,5483160000
2021-03-29 00:00:00-04:00,3969.310059,3981.830078,3943.25,3971.090088,3971.090088,4628180000
2021-03-30 00:00:00-04:00,3963.340088,3968.01001,3944.350098,3958.550049,3958.550049,4121510000
2021-03-31 00:00:00-04:00,3967.25,3994.409912,3966.97998,3972.889893,3972.889893,4578050000
2021-04-01 00:00:00-04:00,3992.780029,4020.629883,3992.780029,4019.870117,4019.870117,4162130000
2021-04-05 00:00:00-04:00,4034.439941,4083.419922,4034.439941,4077.909912,4077.909912,4005030000
2021-04-06 00:00:00-04:00,4075.570068,4086.22998,4068.139893,4073.939941,4073.939941,4081270000
2021-04-07 00:00:00-04:00,4074.290039,4083.129883,4068.310059,4079.949951,4079.949951,4120810000
2021-04-08 00:00:00-04:00,4089.949951,4098.189941,4082.540039,4097.169922,4097.169922,3907100000
2021-04-09 00:00:00-04:00,4096.109863,4129.47998,4095.51001,4128.799805,4128.799805,3640390000
2021-04-12 00:00:00-04:00,4124.709961,4131.759766,4114.819824,4127.990234,4127.990234,3588900000
2021-04-13 00:00:00-04:00,4130.100098,4148,4124.430176,4141.589844,4141.589844,3734720000
2021-04-14 00:00:00-04:00,4141.580078,4151.689941,4120.870117,4124.660156,4124.660156,3985350000
2021-04-15 00:00:00-04:00,4139.759766,4173.490234,4139.759766,4170.419922,4170.419922,4033420000
2021-04-16 00:00:00-04:00,4174.140137,4191.310059,4170.75,4185.470215,4185.470215,4163820000
2021-04-19 00:00:00-04:00,4179.799805,4180.810059,4150.470215,4163.259766,4163.259766,3810290000
2021-04-20 00:00:00-04:00,4159.180176,4159.180176,4118.379883,4134.939941,4134.939941,4342650000
2021-04-21 00:00:00-04:00,4128.419922,4175.02002,4126.350098,4173.419922,4173.419922,3887250000
2021-04-22 00:00:00-04:00,4170.459961,4179.569824,4123.689941,4134.97998,4134.97998,4245140000
2021-04-23 00:00:00-04:00,4138.779785,4194.169922,4138.779785,4180.169922,4180.169922,3569880000
2021-04-26 00:00:00-04:00,4185.029785,4194.189941,4182.359863,4187.620117,4187.620117,3748320000
2021-04-27 00:00:00-04:00,4188.25,4193.350098,4176.220215,4186.720215,4186.720215,3710700000
2021-04-28 00:00:00-04:00,4185.140137,4201.529785,4181.779785,4183.180176,4183.180176,3787360000
2021-04-29 00:00:00-04:00,4206.140137,4218.779785,4176.810059,4211.470215,4211.470215,4298680000
2021-04-30 00:00:00-04:00,4198.100098,4198.100098,4174.850098,4181.169922,4181.169922,4300880000
2021-05-03 00:00:00-04:00,4191.97998,4209.390137,4188.029785,4192.660156,4192.660156,4070220000
2021-05-04 00:00:00-04:00,4179.040039,4179.040039,4128.589844,4164.660156,4164.660156,4452460000
2021-05-05 00:00:00-04:00,4177.060059,4187.720215,4160.939941,4167.589844,4167.589844,4230920000
2021-05-06 00:00:00-04:00,4169.140137,4202.700195,4147.330078,4201.620117,4201.620117,4511000000
2021-05-07 00:00:00-04:00,4210.339844,4238.040039,4201.640137,4232.600098,4232.600098,4016080000
2021-05-10 00:00:00-04:00,4228.290039,4236.390137,4188.129883,4188.430176,4188.430176,4560700000
2021-05-11 00:00:00-04:00,4150.339844,4162.040039,4111.529785,4152.100098,4152.100098,4870710000
2021-05-12 00:00:00-04:00,4130.549805,4134.72998,4056.879883,4063.040039,4063.040039,4733070000
2021-05-13 00:00:00-04:00,4074.98999,4131.580078,4074.98999,4112.5,4112.5,4779540000
2021-05-14 00:00:00-04:00,4129.580078,4183.129883,4129.580078,4173.850098,4173.850098,4008880000
2021-05-17 00:00:00-04:00,4169.919922,4171.919922,4142.689941,4163.290039,4163.290039,4125050000
